Bank Name,MSB,LSB,Patch Name,PC
[SR-JV80-07 Super Sound Set],89,12,Organ Chord,54
[SR-JV80-07 Super Sound Set],89,12,Happy Xmas !,55
[SR-JV80-07 Super Sound Set],89,12,1001 Nights,56
[SR-JV80-07 Super Sound Set],89,12,G.Star 1,57
[SR-JV80-07 Super Sound Set],89,12,G.Star 2,58
[SR-JV80-07 Super Sound Set],89,12,Dream Time,59
[SR-JV80-07 Super Sound Set],89,12,Clavi Pad,60
[SR-JV80-07 Super Sound Set],89,12,into Dream,61
[SR-JV80-07 Super Sound Set],89,12,Not Old,62
[SR-JV80-07 Super Sound Set],89,12,Box Guitar 1,63
[SR-JV80-07 Super Sound Set],89,12,Box Guitar 2,64
[SR-JV80-07 Super Sound Set],89,12,Reso Guitar,65
[SR-JV80-07 Super Sound Set],89,12,V-MX Guitar,66
[SR-JV80-07 Super Sound Set],89,12,Flat Picker,67
[SR-JV80-07 Super Sound Set],89,12,Steel Guitar,68
[SR-JV80-07 Super Sound Set],89,12,Steel there!,69
[SR-JV80-07 Super Sound Set],89,12,BriteJGuitar,70
[SR-JV80-07 Super Sound Set],89,12,Tympanon,71
[SR-JV80-07 Super Sound Set],89,12,Live Guitar,72
[SR-JV80-07 Super Sound Set],89,12,Arabic Scale,73
[SR-JV80-07 Super Sound Set],89,12,Big Twelve,74
[SR-JV80-07 Super Sound Set],89,12,Jazz Guitar,75
[SR-JV80-07 Super Sound Set],89,12,St.Jazz Gtr,76
[SR-JV80-07 Super Sound Set],89,12,Pedal Steel1,77
[SR-JV80-07 Super Sound Set],89,12,Pedal Steel2,78
[SR-JV80-07 Super Sound Set],89,12,Stereo Pedal,79
[SR-JV80-07 Super Sound Set],89,12,Pedal Steel3,80
[SR-JV80-07 Super Sound Set],89,12,Dyno Steel,81
[SR-JV80-07 Super Sound Set],89,12,Super Pedal,82
[SR-JV80-07 Super Sound Set],89,12,Pedal Steel4,83
[SR-JV80-07 Super Sound Set],89,12,PedalSteelSw,84
[SR-JV80-07 Super Sound Set],89,12,Steel Fours,85
[SR-JV80-07 Super Sound Set],89,12,Pedal Steel5,86
[SR-JV80-07 Super Sound Set],89,12,Clean'd Comp,87
[SR-JV80-07 Super Sound Set],89,12,Blues Guitar,88
[SR-JV80-07 Super Sound Set],89,12,335 Guitar,89
[SR-JV80-07 Super Sound Set],89,12,St.335 Pick,90
[SR-JV80-07 Super Sound Set],89,12,335 VSW Pick,91
[SR-JV80-07 Super Sound Set],89,12,335 Mute,92
[SR-JV80-07 Super Sound Set],89,12,335 St. Mute,93
[SR-JV80-07 Super Sound Set],89,12,Echo Mute,94
[SR-JV80-07 Super Sound Set],89,12,VeloMute+Pik,95
[SR-JV80-07 Super Sound Set],89,12,All Mutes,96
[SR-JV80-07 Super Sound Set],89,12,Mute Guitar,97
[SR-JV80-07 Super Sound Set],89,12,BriteChorus,98
[SR-JV80-07 Super Sound Set],89,12,Clean Pick 1,99
[SR-JV80-07 Super Sound Set],89,12,Clean Pick 2,100
[SR-JV80-07 Super Sound Set],89,12,Clean E.Gtr,101
[SR-JV80-07 Super Sound Set],89,12,Phase Guitar,102
[SR-JV80-07 Super Sound Set],89,12,PickChordsX4,103
[SR-JV80-07 Super Sound Set],89,12,Super Picker,104
[SR-JV80-07 Super Sound Set],89,12,St. Pick,105
[SR-JV80-07 Super Sound Set],89,12,Dist Guitar,106
[SR-JV80-07 Super Sound Set],89,12,HEAVY!,107
[SR-JV80-07 Super Sound Set],89,12,St.Dist Gtr,108
[SR-JV80-07 Super Sound Set],89,12,Super Heavy,109
[SR-JV80-07 Super Sound Set],89,12,Mandolin 1,110
[SR-JV80-07 Super Sound Set],89,12,Mandolin 2,111
[SR-JV80-07 Super Sound Set],89,12,Mandolin 3,112
[SR-JV80-07 Super Sound Set],89,12,Mandolin 4,113
[SR-JV80-07 Super Sound Set],89,12,Mandolins,114
[SR-JV80-07 Super Sound Set],89,12,SuperMando,115
[SR-JV80-07 Super Sound Set],89,12,ResonatorGt1,116
[SR-JV80-07 Super Sound Set],89,12,ResonatorGt2,117
[SR-JV80-07 Super Sound Set],89,12,ResonatorGt3,118
[SR-JV80-07 Super Sound Set],89,12,Dobraccent,119
[SR-JV80-07 Super Sound Set],89,12,Dulcimer 1,120
[SR-JV80-07 Super Sound Set],89,12,Dulcimer 2,121
[SR-JV80-07 Super Sound Set],89,12,Dulcimer 3,122
[SR-JV80-07 Super Sound Set],89,12,Gamelan Ens,123
[SR-JV80-07 Super Sound Set],89,12,Guitar Pad,124
[SR-JV80-07 Super Sound Set],89,12,Bass mix,125
[SR-JV80-07 Super Sound Set],89,12,Musette tun,126
[SR-JV80-07 Super Sound Set],89,12,Musette det1,127
[SR-JV80-07 Super Sound Set],89,13,Musette det2,128
[SR-JV80-07 Super Sound Set],89,13,Master1,129
[SR-JV80-07 Super Sound Set],89,13,Master2,130
[SR-JV80-07 Super Sound Set],89,13,Jazz,131
[SR-JV80-07 Super Sound Set],89,13,Bandoneon1,132
[SR-JV80-07 Super Sound Set],89,13,Bandoneon2,133
[SR-JV80-07 Super Sound Set],89,13,Bs/Musettun,134
[SR-JV80-07 Super Sound Set],89,13,Bs/Musetdet1,135
[SR-JV80-07 Super Sound Set],89,13,Bs/Musetdet2,136
[SR-JV80-07 Super Sound Set],89,13,Bs/Masterl,137
[SR-JV80-07 Super Sound Set],89,13,Bs/Master2,138
[SR-JV80-07 Super Sound Set],89,13,Bs/Jazz,139
[SR-JV80-07 Super Sound Set],89,13,Bs/Bandneon1,140
[SR-JV80-07 Super Sound Set],89,13,Bs/Bandneon2,141
[SR-JV80-07 Super Sound Set],89,13,Reed Organ1,142
[SR-JV80-07 Super Sound Set],89,13,Reed Organ2,143
[SR-JV80-07 Super Sound Set],89,13,Rive Gauche,144
[SR-JV80-07 Super Sound Set],89,13,Iturbynth,145
[SR-JV80-07 Super Sound Set],89,13,Bandneon Duo,146
[SR-JV80-07 Super Sound Set],89,13,Amsterdam,147
[SR-JV80-07 Super Sound Set],89,13,Sad Musette,148
[SR-JV80-07 Super Sound Set],89,13,Fiddle 1,149
[SR-JV80-07 Super Sound Set],89,13,Fiddle 2,150
[SR-JV80-07 Super Sound Set],89,13,Super Fiddle,151
[SR-JV80-07 Super Sound Set],89,13,Fiddle About,152
[SR-JV80-07 Super Sound Set],89,13,DigitalCello,153
[SR-JV80-07 Super Sound Set],89,13,Four Seasons,154
[SR-JV80-07 Super Sound Set],89,13,Staccato,155
[SR-JV80-07 Super Sound Set],89,13,Tremolo 1 /,156
[SR-JV80-07 Super Sound Set],89,13,Tremolo 2,157
[SR-JV80-07 Super Sound Set],89,13,Tremolo 3 /,158
[SR-JV80-07 Super Sound Set],89,13,Sop Rec 1T,159
[SR-JV80-07 Super Sound Set],89,13,Tenor Rec 1T,160
[SR-JV80-07 Super Sound Set],89,13,Rec Twin,161
[SR-JV80-07 Super Sound Set],89,13,Rec Sect,162
[SR-JV80-07 Super Sound Set],89,13,Recorder 1T,163
[SR-JV80-07 Super Sound Set],89,13,Living Pipe,164
[SR-JV80-07 Super Sound Set],89,13,Pipe Lead,165
[SR-JV80-07 Super Sound Set],89,13,Whistle,166
[SR-JV80-07 Super Sound Set],89,13,Fr'm Scotlnd,167
[SR-JV80-07 Super Sound Set],89,13,Soft Sax,168
[SR-JV80-07 Super Sound Set],89,13,Bright Sax,169
[SR-JV80-07 Super Sound Set],89,13,St.Sax,170
[SR-JV80-07 Super Sound Set],89,13,Bright TP,171
[SR-JV80-07 Super Sound Set],89,13,Trombone,172
[SR-JV80-07 Super Sound Set],89,13,Trombone SW,173
[SR-JV80-07 Super Sound Set],89,13,Twinbone,174
[SR-JV80-07 Super Sound Set],89,13,Super TB,175
[SR-JV80-07 Super Sound Set],89,13,St.Trombone,176
[SR-JV80-07 Super Sound Set],89,13,St.Soft TB,177
[SR-JV80-07 Super Sound Set],89,13,St.Bright TB,178
[SR-JV80-07 Super Sound Set],89,13,Fat Trombone,179
[SR-JV80-07 Super Sound Set],89,13,Brass Sect 1,180
[SR-JV80-07 Super Sound Set],89,13,Brass Sect 2,181
[SR-JV80-07 Super Sound Set],89,13,Brass Sect 3,182
[SR-JV80-07 Super Sound Set],89,13,Pizz Brass,183
[SR-JV80-07 Super Sound Set],89,13,Sax Sect 1,184
[SR-JV80-07 Super Sound Set],89,13,Sax Sect 2,185
[SR-JV80-07 Super Sound Set],89,13,In the Mood,186
[SR-JV80-07 Super Sound Set],89,13,Orchestra,187
[SR-JV80-07 Super Sound Set],89,13,BrassOrchest,188
[SR-JV80-07 Super Sound Set],89,13,Jazz Quartet,189
[SR-JV80-07 Super Sound Set],89,13,B!G Stab,190
[SR-JV80-07 Super Sound Set],89,13,Brass Fall 1,191
[SR-JV80-07 Super Sound Set],89,13,Brass Fall 2,192
[SR-JV80-07 Super Sound Set],89,13,Brass Fall 3,193
[SR-JV80-07 Super Sound Set],89,13,Tp Fall 1,194
[SR-JV80-07 Super Sound Set],89,13,Tp Fall 2,195
[SR-JV80-07 Super Sound Set],89,13,Brass Stacc,196
[SR-JV80-07 Super Sound Set],89,13,F.Horn Rip 1,197
[SR-JV80-07 Super Sound Set],89,13,F.Horn Rip 2,198
[SR-JV80-07 Super Sound Set],89,13,Mild ANALOG,199
[SR-JV80-07 Super Sound Set],89,13,Black Ring,200
[SR-JV80-07 Super Sound Set],89,13,Steel Brass,201
[SR-JV80-07 Super Sound Set],89,13,S.JV Marine,202
[SR-JV80-07 Super Sound Set],89,13,CarminaB/Aft,203
[SR-JV80-07 Super Sound Set],89,13,Cosmic Vox,204
[SR-JV80-07 Super Sound Set],89,13,Digital Vox,205
[SR-JV80-07 Super Sound Set],89,13,Empire,206
[SR-JV80-07 Super Sound Set],89,13,Cosmic Echo,207
[SR-JV80-07 Super Sound Set],89,13,She does ...,208
[SR-JV80-07 Super Sound Set],89,13,Sine Strings,209
[SR-JV80-07 Super Sound Set],89,13,Chineez Wave,210
[SR-JV80-07 Super Sound Set],89,13,Metalattack,211
[SR-JV80-07 Super Sound Set],89,13,EG Vox,212
[SR-JV80-07 Super Sound Set],89,13,Metal Sweep,213
[SR-JV80-07 Super Sound Set],89,13,Digi Sweep,214
[SR-JV80-07 Super Sound Set],89,13,Deep Space,215
[SR-JV80-07 Super Sound Set],89,13,Blue Mist,216
[SR-JV80-07 Super Sound Set],89,13,Trailer Pipe,217
[SR-JV80-07 Super Sound Set],89,13,Cluster,218
[SR-JV80-07 Super Sound Set],89,13,Pentatonic,219
[SR-JV80-07 Super Sound Set],89,13,RoaringSpace,220
[SR-JV80-07 Super Sound Set],89,13,Deep Cave,221
[SR-JV80-07 Super Sound Set],89,13,Kokoro,222
[SR-JV80-07 Super Sound Set],89,13,Nothing Air,223
[SR-JV80-07 Super Sound Set],89,13,Mick'm House,224
[SR-JV80-07 Super Sound Set],89,13,Mello Orch.,225
[SR-JV80-07 Super Sound Set],89,13,Saturn,226
[SR-JV80-07 Super Sound Set],89,13,Orch Hit Maj,227
[SR-JV80-07 Super Sound Set],89,13,Orch Hit Min,228
[SR-JV80-07 Super Sound Set],89,13,Orch Hit Dim,229
[SR-JV80-07 Super Sound Set],89,13,Big Hits Maj,230
[SR-JV80-07 Super Sound Set],89,13,Finare /,231
[SR-JV80-07 Super Sound Set],89,13,Owz it !,232
[SR-JV80-07 Super Sound Set],89,13,Rave OrcHit,233
[SR-JV80-07 Super Sound Set],89,13,OrchHit X,234
[SR-JV80-07 Super Sound Set],89,13,OrchGlissMaj,235
[SR-JV80-07 Super Sound Set],89,13,OrchGlissMin,236
[SR-JV80-07 Super Sound Set],89,13,Orch End FX,237
[SR-JV80-07 Super Sound Set],89,13,Harp m7,238
[SR-JV80-07 Super Sound Set],89,13,Harp 9th,239
[SR-JV80-07 Super Sound Set],89,13,Harp +7,240
[SR-JV80-07 Super Sound Set],89,13,Harp b9,241
[SR-JV80-07 Super Sound Set],89,13,Harp m7 Scrl,242
[SR-JV80-07 Super Sound Set],89,13,Harp 9thScrl,243
[SR-JV80-07 Super Sound Set],89,13,Harp +7 Scrl,244
[SR-JV80-07 Super Sound Set],89,13,Harp b9 Scrl,245
[SR-JV80-07 Super Sound Set],89,13,Grove 1,246
[SR-JV80-07 Super Sound Set],89,13,Drum Set I,247
[SR-JV80-07 Super Sound Set],89,13,Drum Set 2,248
[SR-JV80-07 Super Sound Set],89,13,Drum Set 3,249
[SR-JV80-07 Super Sound Set],89,13,Drum Set 4,250
[SR-JV80-07 Super Sound Set],89,13,Drum Set 5,251
[SR-JV80-07 Super Sound Set],89,13,Drum Set 6,252
[SR-JV80-07 Super Sound Set],89,13,Drum Set 7,253
[SR-JV80-07 Super Sound Set],89,13,Country Drums,254
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Blues Perc,0
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,A LittleHelp,1
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Big Pink B,2
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Hush B3,3
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Sly Family B,4
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,3 Dog B3,5
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,SanFrancisco,6
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Full Stops,7
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Head Up B3,8
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Full Clique,9
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,So Very BS&T,10
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,R&R B3 1,11
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Organ Banks,12
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Express Way,13
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,85 8808 880,14
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,R&R B3 2,15
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,MelloDrama,16
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,B3 Sermon,17
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,British B3,18
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,All Skate!,19
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Br.Ballad B3,20
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Pure Bars,21
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,R&B B3,22
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Felix Ballad,23
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Fudge Ballad,24
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,B3 Nice Feel,25
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,85 5000,26
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Theatrix,27
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Barleycorn,28
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Magic Carpet,29
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,All Star B3,30
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,BT & MG's B3,31
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Bookin' B,32
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rock Steady,33
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,NICE L I00,34
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Tenderness,35
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Blue B,36
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,HeavyTraffic,37
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Dyno Rotary,38
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Concert B3,39
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Salty Dog,40
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Stevie's B3,41
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Hang Twice,42
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Let It B,43
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,LA Blues,44
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Mellow Blues,45
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,PentaGospel,46
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Sweet&Mellow,47
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,2B orNot2B3,48
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Green Bee,49
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Whiter Shade,50
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Fire Perc,51
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Sunset Strip,52
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,B3 JazzSplit,53
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Evil Ways,54
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Dyno Perc 63,55
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,888+3rd,56
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,8888+3rd,57
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,House Organ,58
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Easy to B,59
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Harum Scarem,60
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Green Eyed,61
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,8888+3rd Vel,62
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Shine On B3,63
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Procol Perc,64
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Full Perc,65
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Mellow 4',66
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,ZomBee 3,67
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Hi Harmonix,68
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rotary Banks,69
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Gimme Some,70
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Fuzzhead,71
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Traffiking,72
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,B3powerOnOff,73
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,ToneWheelPno,74
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Orgiano,75
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,TVA FX ORG,76
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Animalistic,77
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Animal Mod,78
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rising Sun,79
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Surf Monkeys,80
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Palisades,81
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Soul Kitchen,82
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,BreakOnThru,83
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Calif.Sun,84
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Steppin'VX,85
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Costello+Mod,86
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,VX Rotary,87
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Archie's Mod,88
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Telstar VX,89
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Cheeseball,90
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,The Sham,91
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Cheese Pad,92
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Crummy Organ,93
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,VX Religion,94
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Farfi Combo,95
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,RotaryCheese,96
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Iron Farf,97
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,DancingQueen,98
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,PoorMan's B,99
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Reggae Organ,100
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Farf Lite,101
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Wooly Farfy,102
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Clark Farf,103
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Pacemaker,104
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Farf Celeste,105
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Ham & Cheese,106
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rox Organ P,107
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rox Organ Ph,108
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rox Organ PH,109
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rox Organ L,110
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Runaway,111
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Ditty Doo,112
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,VX Wah Org,113
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Suitcase 88,114
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Rhodes mkV,115
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,ChorusRhodes,116
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,NY Rhodes,117
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Touch Rhodes,118
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Stage 73,119
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Joe's Rhodes,120
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Stiff Rhodes,121
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Dirty Rhodes,122
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Mr.Suitcase,123
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Jazz Rhodes,124
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,HybridRhodes,125
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Dyno Rhodes l,126
[SR-JV80-08 Keyboards of the 60's & 70's],89,14,Dyno Rhodes 2,127
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dyno Rhodes 3,128
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Ring Rhodes,129
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,LoungeRhodes,130
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,TremSuitcase,131
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Preacher,132
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Hard Rhodes,133
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,BalladRhodes,134
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Wide Rhodes,135
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Soft Fusion,136
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Phase Rhodes,137
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,SpaceyRhodes,138
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,I'mNotinLove,139
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,VinylRhodes,140
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,BreadRhodes,141
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,MutroRhodes,142
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Ray'sPno Bs,143
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,SynRhodes Bs.,144
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Soft Wurly,145
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,What'd I say,146
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dry Wurly,147
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Chorus Wurly,148
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Acid Wurly,149
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Hard Wurly,150
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Tramp Wurly,151
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Tremo Wurly,152
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Smooth Wurly,153
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Grungy Wurly,154
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Breakin' Up,155
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dist Wurly 1,156
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dist Wurly 2,157
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dist Wurly 3,158
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Dist Wurly 4,159
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Whirling 206,160
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,RingMod Solo,161
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rider/Storm,162
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Pnet Tee,163
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Stereo Pnet,164
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,ShesNotThere,165
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,R&B Pnet,166
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,BrillantPnet,167
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox+Pnet,168
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Piano 1,169
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Vinyl,170
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Piano 2,171
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Crummy Piano,172
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Lute,173
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Lute Ch,174
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Full+Acc,175
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Pi/Ha,176
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Carpet Crawl,177
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Jacuzzi,178
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,TrickOf Tail,179
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rho/Wurl/Rox,180
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Chorus,181
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Harpsi,182
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Farfi Harpsi,183
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Octa Harpsi,184
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,VX Harpsi,185
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,PowerHowers,186
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Rox Grinder,187
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 1,188
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 2,189
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 3,190
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 4,191
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 5,192
[SR-JV80-08 Keyboards of the 60's & 70's],89,15,Clav 6,193
